002229 鸿博股份 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,7.4,7.64,7.3,7.5,28835821,215549248
2019/1/3,7.4,7.46,7.23,7.26,19913026,145901600
2019/1/4,7.11,7.55,6.94,7.53,30852472,225763216
2019/1/7,7.45,7.76,7.41,7.62,31814965,241656400
2019/1/8,7.62,7.95,7.55,7.82,43409176,337851552
2019/1/9,7.7,8.28,7.61,7.94,48268848,382405216
2019/1/10,7.96,8.5,7.8,8.3,63893519,523096992
2019/1/11,8.36,8.55,8.02,8.18,48667053,402097408
2019/1/14,7.89,7.89,7.41,7.67,43387941,332927136
2019/1/15,7.56,7.7,7.52,7.67,21983148,167630272
2019/1/16,7.6,7.66,7.47,7.49,19390479,146084768
2019/1/17,7.55,7.71,7.47,7.49,23329116,177380368
2019/1/18,7.44,7.52,7.24,7.34,21515298,157941072
2019/1/21,7.4,7.64,7.35,7.57,19787734,148781776
2019/1/22,7.52,7.59,7.34,7.39,14161100,105141544
2019/1/23,7.34,7.42,7.26,7.34,9833627,72045800
2019/1/24,7.42,7.56,7.39,7.46,15717056,117745472
2019/1/25,7.41,7.46,7.31,7.31,10055979,74185240
2019/1/28,7.44,7.63,7.35,7.5,19344324,144793968
2019/1/29,7.36,7.44,6.76,6.98,22346929,157366272
2019/1/30,6.83,6.95,6.47,6.48,21256039,142486640
2019/1/31,6.51,6.63,6.15,6.19,16823893,106970816
2019/2/1,6.29,6.49,6.24,6.48,8953010,57231220
2019/2/11,6.64,6.77,6.52,6.71,10476858,69819872
2019/2/12,6.72,6.94,6.67,6.92,15381011,105674112
2019/2/13,6.91,7.47,6.85,7.31,26674061,191113184
2019/2/14,7.28,7.28,7.12,7.16,16909196,121401640
2019/2/15,7.13,7.25,7.1,7.17,10412892,74734840
2019/2/18,7.18,7.43,7.17,7.4,18056099,132634648
2019/2/19,7.44,7.6,7.23,7.39,23548159,174129584
2019/2/20,7.39,7.68,7.29,7.62,29038323,217478464
2019/2/21,7.53,7.91,7.48,7.56,34615933,265887936
2019/2/22,7.62,7.84,7.57,7.74,40686829,313616800
2019/2/25,7.84,8.29,7.8,8.18,48098133,384773120
2019/2/26,8.18,8.39,7.9,8.03,44091972,356723136
2019/2/27,7.94,8.1,7.68,7.83,30849570,243847568
2019/2/28,7.89,8.1,7.82,7.95,30442558,242696016
2019/3/1,7.92,8.02,7.73,7.89,22694397,178660896
2019/3/4,7.97,8.18,7.85,8,36383483,292515456
2019/3/5,8,8.34,7.92,8.27,35580520,290538880
2019/3/6,8.32,8.57,8.08,8.41,46420918,386993536
2019/3/7,8.4,9.25,8.24,9.25,65239602,576598272
2019/3/8,8.9,9.71,8.76,8.99,60860593,560299776
2019/3/11,9.04,9.4,9.04,9.3,36268759,333726592
2019/3/12,9.42,9.54,9.02,9.22,46606076,432080192
2019/3/13,9.1,9.13,8.51,8.72,36789688,326117280
2019/3/14,8.76,8.82,8.09,8.3,29490293,247566176
2019/3/15,8.3,8.49,8.26,8.35,18642771,156094560
2019/3/18,8.37,8.53,8.28,8.53,17298423,145593872
2019/3/19,8.53,9.11,8.45,8.92,36166117,318562400
2019/3/20,9.2,9.3,8.71,9.03,30535169,274955424
2019/3/21,9.05,9.5,8.91,9.16,43245169,398028704
2019/3/22,9.23,9.23,8.7,9.06,32955944,294676192
2019/3/25,8.84,9.01,8.73,8.76,22529081,199834368
2019/3/26,8.83,8.94,8.67,8.67,21657822,190728128
2019/3/27,8.72,8.79,8.29,8.46,19990130,169426208
2019/3/28,8.46,8.69,8.34,8.48,16442335,140156784
2019/3/29,8.52,8.66,8.25,8.65,16929333,143809648
2019/4/1,8.77,9.15,8.67,9.05,35181336,314273408
2019/4/2,9,9.19,8.87,8.93,30587116,275850592
2019/4/3,8.85,9.53,8.81,9.34,46206171,426159392
2019/4/4,9.36,9.36,9.07,9.13,30278406,277436256
2019/4/8,9.13,10.04,9.13,9.85,67792553,647951808
2019/4/9,9.56,9.78,9.45,9.63,36300295,348626592
2019/4/10,9.63,9.72,9.3,9.41,25516042,241902400
2019/4/11,9.34,9.41,9.03,9.04,22703399,208638608
2019/4/12,9.08,9.24,9,9.13,15397600,140490592
2019/4/15,9.21,9.68,9.2,9.28,31732552,299699840
2019/4/16,9.18,9.97,9.07,9.83,42848480,409977184
2019/4/17,9.67,9.87,9.57,9.64,29211013,283007552
2019/4/18,9.61,10.6,9.6,10.03,69643429,710409536
2019/4/19,9.99,10.17,9.68,10.05,46410789,458157088
2019/4/22,9.99,10.73,9.8,10.35,56015837,579182912
2019/4/23,10.2,10.36,9.75,9.8,29422485,295487264
2019/4/24,9.9,10.35,9.74,10.28,31800242,319126400
2019/4/25,10.1,10.16,9.25,9.25,40261778,387857984
2019/4/26,9.11,9.24,8.68,8.75,23994664,213819648
2019/4/29,8.85,8.94,8.19,8.51,20497287,176310752
2019/4/30,8.58,8.78,8.51,8.76,11692637,101461208
2019/5/6,8.47,8.47,7.88,7.88,19737700,158741408
2019/5/7,7.99,8.01,7.41,7.7,18773565,145036608
2019/5/8,7.4,7.77,7.3,7.55,12019990,91333416
2019/5/9,7.5,7.69,7.44,7.54,8561943,64768216
2019/5/10,8.29,8.29,8.29,8.29,7504768,62214528
2019/5/13,8.8,8.8,8.13,8.33,28880429,244743312
2019/5/14,8.14,8.36,8.05,8.33,17344836,142219392
2019/5/15,8.36,8.52,8.32,8.39,13471371,113328560
2019/5/16,8.3,8.4,8.15,8.35,12615891,104291744
2019/5/17,8.36,8.66,8.24,8.26,20384659,172263376
2019/5/20,8.26,8.39,7.94,8.37,16605497,136777104
2019/5/21,8.32,8.61,8.2,8.48,16458403,138779856
2019/5/22,8.45,9.33,8.27,8.84,34887315,306034048
2019/5/23,8.6,8.66,8.12,8.17,22248946,187707184
2019/5/24,7.96,8.16,7.66,7.76,14957557,118105864
2019/5/27,7.76,7.98,7.71,7.94,11795851,92879848
2019/5/28,7.92,8.05,7.86,7.9,10204582,81136080
2019/5/29,7.86,8.05,7.82,7.92,8211294,65249568
2019/5/30,7.95,8.06,7.79,7.89,7176377,56874360
2019/5/31,7.86,7.97,7.79,7.79,5683546,44727140
2019/6/3,7.99,8.04,7.71,7.9,10849838,85726040
数据来源:通达信,,,,,,
